database;schema;table;column;data_type
core;public;rkkp_cll_clean_2024;anemia_at_treatment;text
core;public;rkkp_cll_clean_2024;thrombocytopenia_at_treatment;text
core;public;rkkp_cll_clean_2024;lymphadenopathy_at_treatment;text
core;public;rkkp_cll_clean_2024;splenomegaly_at_treatment;text
core;public;rkkp_cll_clean_2024;lymphocytosis_at_treatment;text
core;public;rkkp_cll_clean_2024;leukocytes_at_treatment;text
core;public;rkkp_cll_clean_2024;LDT_at_treatment;text
core;public;rkkp_cll_clean_2024;weightloss_at_treatment;text
core;public;rkkp_cll_clean_2024;fever__at_treatment;text
core;public;rkkp_cll_clean_2024;night_sweat_at_treatment;text
core;public;rkkp_cll_clean_2024;fatigue_at_treatment;text
core;public;rkkp_cll_clean_2024;FISH_at_treatment;text
core;public;rkkp_cll_clean_2024;del17p_at_treatment;text
core;public;rkkp_cll_clean_2024;TP53_at_treatment;text
core;public;rkkp_cll_clean_2024;MRD_at_treatment;text
core;public;rkkp_cll_clean_2024;protocol_inclusion;text
core;public;rkkp_cll_clean_2024;date_treatment_1st_line;date
core;public;rkkp_cll_clean_2024;date_response_1st_line;date
core;public;rkkp_cll_clean_2024;response_1st_line;text
core;public;rkkp_cll_clean_2024;fludara;text
core;public;rkkp_cll_clean_2024;treatment_type;text
core;public;rkkp_cll_clean_2024;chlorambucil;text
core;public;rkkp_cll_clean_2024;bendamustine;text
core;public;rkkp_cll_clean_2024;other_chemo;text
core;public;rkkp_cll_clean_2024;no_chemo;text
core;public;rkkp_cll_clean_2024;immunotherapy;text
core;public;rkkp_cll_clean_2024;ibrutinib;text
core;public;rkkp_cll_clean_2024;acalabrutinib;text
core;public;rkkp_cll_clean_2024;idelalisib;text
core;public;rkkp_cll_clean_2024;venetoclax;text
core;public;rkkp_cll_clean_2024;transplant;text
core;public;rkkp_cll_clean_2024;date_transplant;date
core;public;rkkp_cll_clean_2024;fludara_2nd_line;text
core;public;rkkp_cll_clean_2024;treatment_2nd_line_type;text
core;public;rkkp_cll_clean_2024;chlorambucil_2nd_line;text
core;public;rkkp_cll_clean_2024;bendamustine_2nd_line;text
core;public;rkkp_cll_clean_2024;other_chemo_2nd_line;text
core;public;rkkp_cll_clean_2024;no_chemo_2nd_line;text
core;public;rkkp_cll_clean_2024;immunotherapy_2nd_line;text
core;public;rkkp_cll_clean_2024;date_death;date
core;public;rkkp_cll_clean_2024;date_last_fu;date
core;public;rkkp_cll_clean_2024;date_treatment_end;date
core;public;rkkp_cll_clean_2024;date_treatment_death;date
core;public;rkkp_cll_clean_2024;date_treatment_2nd_line;date
core;public;rkkp_cll_clean_2024;cause_of_death;text
core;public;rkkp_cll_clean_2024;CCI;integer
core;public;rkkp_cll_clean_2024;date_death_fu;date
core;public;rkkp_cll_clean_2024;date_treatment_death_fu;date
core;public;rkkp_cll_clean_2024;dead;double precision
core;public;rkkp_cll_clean_2024;treated;double precision
core;public;rkkp_cll_clean_2024;time_to_death;double precision
core;public;rkkp_cll_clean_2024;time_to_treatment;double precision
core;public;rkkp_cll_clean_2024;age_score;double precision
core;public;rkkp_cll_clean_2024;binet_score;double precision
core;public;rkkp_cll_clean_2024;B2M_score;double precision
core;public;rkkp_cll_clean_2024;IGHV_score;double precision
core;public;rkkp_cll_clean_2024;TP53_ab_score;double precision
core;public;rkkp_cll_clean_2024;del17p_score;double precision
core;public;rkkp_cll_clean_2024;IPI_score;double precision
core;public;rkkp_cll_clean_2024;IPI_score_del17p_only;double precision
core;public;rkkp_cll_clean_2024;CLL_IPI;text
core;public;rkkp_cll_clean_2024;CLL_IPI_del17p_only;text
core;public;rkkp_cll_clean_2024;IPI_score_minus_B2M;double precision
core;public;rkkp_cll_clean_2024;IPI_score_minus_IGHV;double precision
core;public;rkkp_cll_clean_2024;IPI_score_minus_one;double precision
core;public;rkkp_cll_clean_2024;CLL_IPI_minus_one;text
core;public;rkkp_damyda_clean_2024;patientid;integer
core;public;rkkp_damyda_clean_2024;date_diagnosis;date
core;public;rkkp_damyda_clean_2024;subtype;text
core;public;rkkp_damyda_clean_2024;subtype_text;text
core;public;rkkp_damyda_clean_2024;subtype_short;text
core;public;rkkp_damyda_clean_2024;age;double precision
core;public;rkkp_damyda_clean_2024;aged70;text
core;public;rkkp_damyda_clean_2024;sex;text
core;public;rkkp_damyda_clean_2024;shak;text
core;public;rkkp_damyda_clean_2024;region;text
core;public;rkkp_damyda_clean_2024;hospital_id;text
core;public;rkkp_damyda_clean_2024;kommune;text
core;public;rkkp_damyda_clean_2024;PS;text
core;public;rkkp_damyda_clean_2024;ISS;text
core;public;rkkp_damyda_clean_2024;progression_from_prior_MGUS;text
core;public;rkkp_damyda_clean_2024;date_prior_MGUS;date
core;public;rkkp_damyda_clean_2024;weight_diagnosis;double precision
core;public;rkkp_damyda_clean_2024;height_diagnosis;integer
core;public;rkkp_damyda_clean_2024;plasmacell_percentage_BM;integer
core;public;rkkp_damyda_clean_2024;plasmacell_infiltration_BM;text
core;public;rkkp_damyda_clean_2024;FISH_performed;text
core;public;rkkp_damyda_clean_2024;bone_lesions_diagnosis;text
core;public;rkkp_damyda_clean_2024;bone_lesions_type_diagnosis;integer
core;public;rkkp_damyda_clean_2024;vertebral_compression_fracture_diagnosis;text
core;public;rkkp_damyda_clean_2024;bone_examination_other_diagnosis;text
core;public;rkkp_damyda_clean_2024;MTS_diagnosis;text
core;public;rkkp_damyda_clean_2024;extramedullary_myeloma_diagnosis;text
core;public;rkkp_damyda_clean_2024;amyloidosis_diagnosis;text
core;public;rkkp_damyda_clean_2024;neuropathy_diagnosis;text
core;public;rkkp_damyda_clean_2024;hyperviscosity;text
core;public;rkkp_damyda_clean_2024;dialysis;text
core;public;rkkp_damyda_clean_2024;bacterial_infection_diagnosis;text
core;public;rkkp_damyda_clean_2024;mspike_p_diagnosis;text
core;public;rkkp_damyda_clean_2024;mspike_u_diagnosis;text
core;public;rkkp_damyda_clean_2024;mspike_u_gl_diagnosis;double precision
core;public;rkkp_damyda_clean_2024;HB;double precision
core;public;rkkp_damyda_clean_2024;B2M;double precision
core;public;rkkp_damyda_clean_2024;ALB;double precision
core;public;rkkp_damyda_clean_2024;ALB_gL;double precision
core;public;rkkp_damyda_clean_2024;CREA;double precision
core;public;rkkp_damyda_clean_2024;CA;text
core;public;rkkp_damyda_clean_2024;CRP;double precision
core;public;rkkp_damyda_clean_2024;IgA;double precision
core;public;rkkp_damyda_clean_2024;IgG;double precision
core;public;rkkp_damyda_clean_2024;IgM;double precision
core;public;rkkp_damyda_clean_2024;IgD;double precision
core;public;rkkp_damyda_clean_2024;IgE;boolean
core;public;rkkp_damyda_clean_2024;FLC_mgL;double precision
core;public;rkkp_damyda_clean_2024;FLC_uM;double precision
core;public;rkkp_damyda_clean_2024;FLC_kappa;double precision
core;public;rkkp_damyda_clean_2024;FLC_lambda;double precision
core;public;rkkp_damyda_clean_2024;kappa_lambda_ratio;double precision
core;public;rkkp_damyda_clean_2024;LDH;double precision
core;public;rkkp_damyda_clean_2024;date_FISH;date
core;public;rkkp_damyda_clean_2024;FISH_t4_14;text
core;public;rkkp_damyda_clean_2024;FISH_t11_14;text
core;public;rkkp_damyda_clean_2024;FISH_t14_16;text
core;public;rkkp_damyda_clean_2024;FISH_t14_20;text
core;public;rkkp_damyda_clean_2024;FISH_split_signal;text
core;public;rkkp_damyda_clean_2024;FISH_del13q;text
core;public;rkkp_damyda_clean_2024;FISH_del17p;text
core;public;rkkp_damyda_clean_2024;FISH_gain1q;text
core;public;rkkp_damyda_clean_2024;FISH_11q;text
core;public;rkkp_damyda_clean_2024;FISH_other;text
core;public;rkkp_damyda_clean_2024;date_treatment_1st_line_start;date
core;public;rkkp_damyda_clean_2024;date_treatment_1st_line_end;date
core;public;rkkp_damyda_clean_2024;date_death;date
core;public;rkkp_damyda_clean_2024;date_last_fu;date
core;public;rkkp_damyda_clean_2024;date_death_fu;date
core;public;rkkp_damyda_clean_2024;treatment;double precision
core;public;rkkp_damyda_clean_2024;dead;double precision
core;public;rkkp_damyda_clean_2024;date_treatment_fu;date
core;public;rkkp_damyda_clean_2024;time_OS;double precision
core;public;rkkp_damyda_clean_2024;time_to_death;double precision
core;public;rkkp_damyda_clean_2024;time_to_treatment;double precision
core;public;rkkp_damyda_clean_2024;LDH_high;text
core;public;rkkp_damyda_clean_2024;FISH_score;text
core;public;rkkp_damyda_clean_2024;RISS_addon;text
core;public;rkkp_damyda_clean_2024;RISS;double precision
core;public;rkkp_lyfo_clean_2024;patientid;double precision
core;public;rkkp_lyfo_clean_2024;date_diagnosis;date
core;public;rkkp_lyfo_clean_2024;age_diagnosis;double precision
core;public;rkkp_lyfo_clean_2024;sex;text
core;public;rkkp_lyfo_clean_2024;n_regions_diagnosis;integer
core;public;rkkp_lyfo_clean_2024;n_extranodal_regions_diagnosis;integer
core;public;rkkp_lyfo_clean_2024;AA_stage_diagnosis;integer
core;public;rkkp_lyfo_clean_2024;discordant_lymphoma_diagnosis;text
core;public;rkkp_lyfo_clean_2024;b_symptoms_diagnosis;text
core;public;rkkp_lyfo_clean_2024;PS_diagnosis;text
core;public;rkkp_lyfo_clean_2024;max_tumor_diameter_diagnosis;double precision
core;public;rkkp_lyfo_clean_2024;bulky_disease_diagnosis;text
core;public;rkkp_lyfo_clean_2024;other_malignancy_diagnosis;text
core;public;rkkp_lyfo_clean_2024;other_malignancy_sks_code_diagnosis;text
core;public;rkkp_lyfo_clean_2024;nodal_disease_diagnosis;text
core;public;rkkp_lyfo_clean_2024;extranodal_disease_diagnosis;text
core;public;rkkp_lyfo_clean_2024;subtype;text
core;public;rkkp_lyfo_clean_2024;subtype_detailed_1;text
core;public;rkkp_lyfo_clean_2024;subtype_icd10_1;text
core;public;rkkp_lyfo_clean_2024;subtype_detailed_2;text
core;public;rkkp_lyfo_clean_2024;subtype_icd10_2;text
core;public;rkkp_lyfo_clean_2024;HB_diagnosis;double precision
core;public;rkkp_lyfo_clean_2024;WBC_diagnosis;double precision
core;public;rkkp_lyfo_clean_2024;TRC_diagnosis;double precision
core;public;rkkp_lyfo_clean_2024;lymphocyte_percentage_diagnosis;integer
core;public;rkkp_lyfo_clean_2024;SR_diagnosis;integer
core;public;rkkp_lyfo_clean_2024;ALC_diagnosis;double precision
core;public;rkkp_lyfo_clean_2024;ALB_gL_diagnosis;double precision
core;public;rkkp_lyfo_clean_2024;ALB_uM_diagnosis;double precision
core;public;rkkp_lyfo_clean_2024;ALB_diagnosis;double precision
core;public;rkkp_lyfo_clean_2024;CA2_diagnosis;double precision
core;public;rkkp_lyfo_clean_2024;CA_albumin_corrected_diagnosis;double precision
core;public;rkkp_lyfo_clean_2024;KREA_uM_diagnosis;double precision
core;public;rkkp_lyfo_clean_2024;KREA_mM_diagnosis;double precision
core;public;rkkp_lyfo_clean_2024;KREA_diagnosis;double precision
core;public;rkkp_lyfo_clean_2024;B2M_mgL_diagnosis;double precision
core;public;rkkp_lyfo_clean_2024;B2M_nM_diagnosis;double precision
core;public;rkkp_lyfo_clean_2024;B2M_diagnosis;double precision
core;public;rkkp_lyfo_clean_2024;LDH_diagnosis;integer
core;public;rkkp_lyfo_clean_2024;LDH_elevated_diagnosis;text
core;public;rkkp_lyfo_clean_2024;bilirubin_diagnosis;double precision
core;public;rkkp_lyfo_clean_2024;ALAT_diagnosis;integer
core;public;rkkp_lyfo_clean_2024;BASP_diagnosis;integer
core;public;rkkp_lyfo_clean_2024;BASP_elevated_diagnosis;text
core;public;rkkp_lyfo_clean_2024;IgA_gL_diagnosis;double precision
core;public;rkkp_lyfo_clean_2024;IgA_uM_diagnosis;double precision
core;public;rkkp_lyfo_clean_2024;IgA_diagnosis;double precision
core;public;rkkp_lyfo_clean_2024;IgG_gL_diagnosis;double precision
core;public;rkkp_lyfo_clean_2024;IgG_uM_diagnosis;double precision
core;public;rkkp_lyfo_clean_2024;IgG_diagnosis;double precision
core;public;rkkp_lyfo_clean_2024;IgM_gL_diagnosis;double precision
core;public;rkkp_lyfo_clean_2024;IgM_uM_diagnosis;double precision
core;public;rkkp_lyfo_clean_2024;IgM_diagnosis;double precision
core;public;rkkp_lyfo_clean_2024;M_protein_diagnosis;text
core;public;rkkp_lyfo_clean_2024;patient_protocol_diagnosis;text
core;public;rkkp_lyfo_clean_2024;reason_not_in_protocol_diagnosis;text
core;public;rkkp_lyfo_clean_2024;SHAK_resource_1st_line;text
core;public;rkkp_lyfo_clean_2024;hospital_for_primary_register;text
core;public;rkkp_lyfo_clean_2024;registered_despite_no_planned_treatment_1st_line;text
core;public;rkkp_lyfo_clean_2024;chemo_treatment_1st_line;text
core;public;rkkp_lyfo_clean_2024;maintenance_treatment_1st_line;text
core;public;rkkp_lyfo_clean_2024;chemo_regime_1_type_1st_line;text
core;public;rkkp_lyfo_clean_2024;chemo_regime_1_cycles_length_1st_line;text
core;public;rkkp_lyfo_clean_2024;chemo_regime_1_n_cycles_1st_line;integer
core;public;rkkp_lyfo_clean_2024;chemo_regime_2_type_1st_line;text
core;public;rkkp_lyfo_clean_2024;chemo_regime_2_cycles_length_1st_line;text
core;public;rkkp_lyfo_clean_2024;chemo_regime_2_n_cycles_1st_line;integer
core;public;rkkp_lyfo_clean_2024;chemo_regime_3_type_1st_line;text
core;public;rkkp_lyfo_clean_2024;chemo_regime_3_cycles_length_1st_line;text
core;public;rkkp_lyfo_clean_2024;chemo_regime_3_n_cycles_1st_line;integer
core;public;rkkp_lyfo_clean_2024;chop_like_1st_line;text
core;public;rkkp_lyfo_clean_2024;disease_specific_AB_1st_line;text
core;public;rkkp_lyfo_clean_2024;steroid_monotherapy_1st_line;text
core;public;rkkp_lyfo_clean_2024;PS_1st_line;integer
core;public;rkkp_lyfo_clean_2024;immunotherapy_type_1st_line;text
core;public;rkkp_lyfo_clean_2024;n_immunotherapy_cycles_1st_line;integer
core;public;rkkp_lyfo_clean_2024;concurrent_immuno_chemo_1st_line;text
core;public;rkkp_lyfo_clean_2024;RT_type_1st_line;text
core;public;rkkp_lyfo_clean_2024;RT_n_fractions_1st_line;double precision
core;public;rkkp_lyfo_clean_2024;RT_dosis_Gy_1st_line;double precision
core;public;rkkp_lyfo_clean_2024;RT_dosis_mCkg_1st_line;double precision
core;public;rkkp_lyfo_clean_2024;radio_immunotherapy_type_1st_line;text
core;public;rkkp_lyfo_clean_2024;high_dosis_treatment_1st_line;text
core;public;rkkp_lyfo_clean_2024;response_1st_line;text
core;public;rkkp_lyfo_clean_2024;date_response_1st_line;date
core;public;rkkp_lyfo_clean_2024;surgery_type_1st_line;text
core;public;rkkp_lyfo_clean_2024;surgery_type_specified_1st_line;text
core;public;rkkp_lyfo_clean_2024;date_surgery_1st_line;date
core;public;rkkp_lyfo_clean_2024;ASCT_support_type_1st_line;text
core;public;rkkp_lyfo_clean_2024;date_stem_cell_infusion_1st_line;date
core;public;rkkp_lyfo_clean_2024;new_biopsy_performed_2nd_line;text
core;public;rkkp_lyfo_clean_2024;WHOhistology_code_2nd_line;text
core;public;rkkp_lyfo_clean_2024;CNS_involvement_2nd_line;text
core;public;rkkp_lyfo_clean_2024;chemo_treatment_2nd_line;text
core;public;rkkp_lyfo_clean_2024;PS_2nd_line;integer
core;public;rkkp_lyfo_clean_2024;ASCT_2nd_line;text
core;public;rkkp_lyfo_clean_2024;date_ASCT_2nd_line;date
core;public;rkkp_lyfo_clean_2024;response_2nd_line;text
core;public;rkkp_lyfo_clean_2024;date_response_2nd_line;date
core;public;rkkp_lyfo_clean_2024;immunotherapy_type_2nd_line;text
core;public;rkkp_lyfo_clean_2024;concurrent_immuno_chemo_2nd_line;text
core;public;rkkp_lyfo_clean_2024;maintenance_treatment_initiated_2nd_line;text
core;public;rkkp_lyfo_clean_2024;radioimmunotherapy_type_2nd_line;text
core;public;rkkp_lyfo_clean_2024;RT_dosis_mCkg_2nd_line;double precision
core;public;rkkp_lyfo_clean_2024;RT_type_2nd_line;text
core;public;rkkp_lyfo_clean_2024;RT_dosis_Gy_2nd_line;double precision
core;public;rkkp_lyfo_clean_2024;RT_n_fractions_2nd_line;double precision
core;public;rkkp_lyfo_clean_2024;surgery_type_2nd_line;text
core;public;rkkp_lyfo_clean_2024;surgery_type_specified_2nd_line;text
core;public;rkkp_lyfo_clean_2024;date_surgery_2nd_line;date
core;public;rkkp_lyfo_clean_2024;disease_specific_AB_2nd_line;text
core;public;rkkp_lyfo_clean_2024;high_dosis_treatment_2nd_line;text
core;public;rkkp_lyfo_clean_2024;date_stem_cell_infusion_2nd_line;date
core;public;rkkp_lyfo_clean_2024;steroid_monotherapy_2nd_line;text
core;public;rkkp_lyfo_clean_2024;immunotherapy_n_cycles_2nd_line;integer
core;public;rkkp_lyfo_clean_2024;chemo_regime_1_type_2nd_line;text
core;public;rkkp_lyfo_clean_2024;chemo_regime_1_cycles_length_2nd_line;text
core;public;rkkp_lyfo_clean_2024;chemo_regime_1_n_cycles_2nd_line;integer
core;public;rkkp_lyfo_clean_2024;chemo_regime_2_type_2nd_line;text
core;public;rkkp_lyfo_clean_2024;chemo_regime_2_cycles_length_2nd_line;text
core;public;rkkp_lyfo_clean_2024;chemo_regime_2_n_cycles_2nd_line;integer
core;public;rkkp_lyfo_clean_2024;chemo_regime_3_type_2nd_line;text
core;public;rkkp_lyfo_clean_2024;chemo_regime_3_cycles_length_2nd_line;text
core;public;rkkp_lyfo_clean_2024;chemo_regime_3_n_cycles_2nd_line;integer
core;public;rkkp_lyfo_clean_2024;chop_like_2nd_line;text
core;public;rkkp_lyfo_clean_2024;rhinopharynx_diagnosis;text
core;public;rkkp_lyfo_clean_2024;waldeyers_diagnosis;text
core;public;rkkp_lyfo_clean_2024;tonsilla_palatina_diagnosis;text
core;public;rkkp_lyfo_clean_2024;tonsilla_palatina_side_diagnosis;text
core;public;rkkp_lyfo_clean_2024;cervical_diagnosis;text
core;public;rkkp_lyfo_clean_2024;cervical_side_diagnosis;text
core;public;rkkp_lyfo_clean_2024;supraclavicular_diagnosis;text
core;public;rkkp_lyfo_clean_2024;supraclavicular_side_diagnosis;text
core;public;rkkp_lyfo_clean_2024;infraclavicular_diagnosis;text
core;public;rkkp_lyfo_clean_2024;infraclavicular_side_diagnosis;text
core;public;rkkp_lyfo_clean_2024;axillary_diagnosis;text
core;public;rkkp_lyfo_clean_2024;axillary_side_diagnosis;text
core;public;rkkp_lyfo_clean_2024;mediastinum_diagnosis;text
core;public;rkkp_lyfo_clean_2024;hilar_diagnosis;text
core;public;rkkp_lyfo_clean_2024;hilar_side_diagnosis;text
core;public;rkkp_lyfo_clean_2024;retroperitoneum_diagnosis;text
core;public;rkkp_lyfo_clean_2024;mesenteric_diagnosis;text
core;public;rkkp_lyfo_clean_2024;pelvic_diagnosis;text
core;public;rkkp_lyfo_clean_2024;pelvic_side_diagnosis;text
core;public;rkkp_lyfo_clean_2024;inguinal_diagnosis;text
core;public;rkkp_lyfo_clean_2024;inguinal_side_diagnosis;text
core;public;rkkp_lyfo_clean_2024;spleen_diagnosis;text
core;public;rkkp_lyfo_clean_2024;bone_marrow_diagnosis;text
core;public;rkkp_lyfo_clean_2024;orbita_diagnosis;text
core;public;rkkp_lyfo_clean_2024;eye_diagnosis;text
core;public;rkkp_lyfo_clean_2024;tear_duct_diagnosis;text
core;public;rkkp_lyfo_clean_2024;sinuses_diagnosis;text
core;public;rkkp_lyfo_clean_2024;cavum_nasi_diagnosis;text
core;public;rkkp_lyfo_clean_2024;cavum_oris_diagnosis;text
core;public;rkkp_lyfo_clean_2024;salivary_glands_diagnosis;text
core;public;rkkp_lyfo_clean_2024;gl_thyroidea_diagnosis;text
core;public;rkkp_lyfo_clean_2024;heart_diagnosis;text
core;public;rkkp_lyfo_clean_2024;mamma_diagnosis;text
core;public;rkkp_lyfo_clean_2024;lung_diagnosis;text
core;public;rkkp_lyfo_clean_2024;ventricle_diagnosis;text
core;public;rkkp_lyfo_clean_2024;small_intestine_diagnosis;text
core;public;rkkp_lyfo_clean_2024;colon_diagnosis;text
core;public;rkkp_lyfo_clean_2024;pancreas_diagnosis;text
core;public;rkkp_lyfo_clean_2024;kidneys_diagnosis;text
core;public;rkkp_lyfo_clean_2024;liver_diagnosis;text
core;public;rkkp_lyfo_clean_2024;pericardium_diagnosis;text
core;public;rkkp_lyfo_clean_2024;pleura_diagnosis;text
core;public;rkkp_lyfo_clean_2024;ascites_diagnosis;text
core;public;rkkp_lyfo_clean_2024;urine_bladder_diagnosis;text
core;public;rkkp_lyfo_clean_2024;testis_diagnosis;text
core;public;rkkp_lyfo_clean_2024;ovaries_diagnosis;text
core;public;rkkp_lyfo_clean_2024;vagina_diagnosis;text
core;public;rkkp_lyfo_clean_2024;uterus_diagnosis;text
core;public;rkkp_lyfo_clean_2024;skin_diagnosis;text
core;public;rkkp_lyfo_clean_2024;muscle_diagnosis;text
core;public;rkkp_lyfo_clean_2024;bones_diagnosis;text
core;public;rkkp_lyfo_clean_2024;CNS_diagnosis;text
core;public;rkkp_lyfo_clean_2024;CNS_involvement_diagnosis;text
core;public;rkkp_lyfo_clean_2024;leptomeninges_diagnosis;text
core;public;rkkp_lyfo_clean_2024;IPI_score_diagnosis;integer
core;public;rkkp_lyfo_clean_2024;aaIPI_score_diagnosis;integer
core;public;rkkp_lyfo_clean_2024;RIPI_diagnosis;text
core;public;rkkp_lyfo_clean_2024;aaIPI_diagnosis;text
core;public;rkkp_lyfo_clean_2024;IPS_score_diagnosis;integer
core;public;rkkp_lyfo_clean_2024;FLIPI_diagnosis;integer
core;public;rkkp_lyfo_clean_2024;FLIPI2_score_diagnosis;double precision
core;public;rkkp_lyfo_clean_2024;FLIPI2_diagnosis;text
core;public;rkkp_lyfo_clean_2024;date_treatment_decision_diagnosis;date
core;public;rkkp_lyfo_clean_2024;date_relapse_confirmed_2nd_line;date
core;public;rkkp_lyfo_clean_2024;date_chemo_start_1st_line;date
core;public;rkkp_lyfo_clean_2024;date_chemo_end_1st_line;date
core;public;rkkp_lyfo_clean_2024;date_immuno_start_1st_line;date
core;public;rkkp_lyfo_clean_2024;date_immuno_end_1st_line;date
core;public;rkkp_lyfo_clean_2024;date_RT_1st_line;date
core;public;rkkp_lyfo_clean_2024;date_treatment_1st_line;date
core;public;rkkp_lyfo_clean_2024;date_chemo_start_2nd_line;date
core;public;rkkp_lyfo_clean_2024;date_chemo_end_2nd_line;date
core;public;rkkp_lyfo_clean_2024;date_immuno_start_2nd_line;date
core;public;rkkp_lyfo_clean_2024;date_immuno_end_2nd_line;date
core;public;rkkp_lyfo_clean_2024;date_RT_2nd_line;date
core;public;rkkp_lyfo_clean_2024;date_treatment_2nd_line;date
core;public;rkkp_lyfo_clean_2024;date_death;date
core;public;rkkp_lyfo_clean_2024;date_last_fu;date
core;public;rkkp_lyfo_clean_2024;treatment;double precision
core;public;rkkp_lyfo_clean_2024;treatment_planned_or_initiated_diagnosis;text
core;public;rkkp_lyfo_clean_2024;relapse_treatment;double precision
core;public;rkkp_lyfo_clean_2024;dead;double precision
core;public;rkkp_lyfo_clean_2024;cause_of_death;text
core;public;rkkp_lyfo_clean_2024;date_death_fu;date
core;public;rkkp_lyfo_clean_2024;date_treatment_death_last_FU;date
core;public;rkkp_lyfo_clean_2024;time_OS;double precision
core;public;rkkp_lyfo_clean_2024;OS;double precision
core;public;rkkp_lyfo_clean_2024;time_to_death;double precision
core;public;rkkp_lyfo_clean_2024;time_to_treatment;double precision
core;public;rkkp_lyfo_clean_2024;date_TFS;date
core;public;rkkp_lyfo_clean_2024;time_to_TFS;double precision
core;public;rkkp_lyfo_clean_2024;TFS;double precision
core;public;rkkp_lyfo_clean_2024;hospital_id;text
core;public;rkkp_lyfo_clean_2024;SUBTYPE_icd10;text
core;public;rkkp_lyfo_clean_2024;SUBTYPE_detailed;text
core;public;t_antineoplastic_treatment_draft_20250616;postgres_id;integer
core;public;t_antineoplastic_treatment_draft_20250616;patientid;integer
core;public;t_antineoplastic_treatment_draft_20250616;tx_text;text
core;public;t_antineoplastic_treatment_draft_20250616;tx_code;text
core;public;t_antineoplastic_treatment_draft_20250616;tx_code_type;text
core;public;t_antineoplastic_treatment_draft_20250616;date_start;text
core;public;t_antineoplastic_treatment_draft_20250616;date_end;text
core;public;t_antineoplastic_treatment_draft_20250616;region;text
core;public;t_antineoplastic_treatment_draft_20250616;hospital;text
core;public;t_antineoplastic_treatment_draft_20250616;source;text
core;public;t_antineoplastic_treatment_draft_20250616;dx_text;text
core;public;t_antineoplastic_treatment_draft_20250616;dx_code;text
core;public;t_antineoplastic_treatment_draft_20250616;dx_code_type;text
core;public;t_antineoplastic_treatment_draft_20250616;ord_id;integer
